"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","TAVG","TMAX","TMIN"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-09-30","84",,"72"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-01","83","96","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-02","83","96","69"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-03","86","97",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-04","84","99","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-05","84","99","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-06","83","98","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-07","84","96","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-08","83","96","74"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-09","83","97","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-10","83","98","68"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-11","83","98","70"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-12","85","98","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-13","85","96","77"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-14","83","95",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-15","82","95","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-16","82","96","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-17","83","96","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-18","80","95","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-19","83","97","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-20","82","97","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-21","80","97","70"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-22","76","92","64"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-23","75","92","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-24","77","93","64"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-25","80","94","65"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-26","78","94","69"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-27","76","92","65"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-28","69","79",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-29","72","84","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-30","72","85",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-10-31","72","86","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-01","73","89","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-02","74","89","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-03","75","89","65"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-04","75","89","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-05","72","89",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-06","73","86",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-07","71","86","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-08","71","84","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-09","72","86","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-10","73","86","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-11","71","85","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-12","71","85","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-13","72","85","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-14","72","86","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-15","73","90","59"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-16","71","90","61"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-17","68","85",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-18","65","83","52"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-19","65","82","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-20","65","82","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-21","66","83","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-22","66","85","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-23","63","85","52"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-24","65","85","52"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-25","67","82","55"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-26","68","84","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-27","65","84","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-28","66","76",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-29","65","76","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-11-30","67","82","57"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-01","67","82","57"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-02","64","79","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-03","64","76","52"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-04","64","80","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-05","63","82","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-06","63","82","51"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-07","64","79","52"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-08","68",,"54"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-09","67","80","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-10","68","78","57"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-11","65","78",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-12","57","72",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-13","59","70","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-14","58","70","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-15","59","72",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-16","60","74","41"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-17","56","74","42"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-18","58","70","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-19","58","70","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-20","55","70",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-21","57","70","42"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-22","56","70","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-23","56","69","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-24","56","67",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-25","56","67","42"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-26","58","71","42"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-27","61","72","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-28","65","76",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-29","64","76","51"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-30","63","77","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2015-12-31","62","77","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-01","62","77","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-02","60","75","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-03","59","73","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-04","62","74","46"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-05","65","80","52"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-06","66","80","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-07","65","76","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-08","62","76","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-09","62","72","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-10","64","76","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-11","63","78","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-12","64","78","47"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-13","65","77","54"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-14","60","74",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-15","56","66","49"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-16","56",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-17","57",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-18","56","67","43"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-19","54","66","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-20","54","60",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-21","54",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-22","53","63","40"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-23","58",,"40"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-24","52","72","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-25","53",,"44"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-26","58",,"44"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-27","64",,"48"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-28","62","76","48"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-29","67",,"53"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-30","68",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-01-31","63","81",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-01","61",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-02","60","73","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-03","55",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-04","62",,"46"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-05","55","74","44"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-06","60","76","45"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-07","60","76",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-08","63",,"48"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-09","64",,"50"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-10","65",,"47"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-11","67","79","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-12","67","80","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-13","63","79","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-14","64",,"49"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-15","63","76","50"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-16","65",,"49"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-17","66",,"51"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-18","67","78","59"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-19","74",,"60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-20","75","86",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-21","70","82","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-22","70",,"57"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-23","70",,"56"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-24","71",,"52"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-25","73","87","53"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-26","73","87","55"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-27","73","87","55"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-28","74","86","56"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-02-29","75",,"58"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-01","77","88","59"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-02","77",,"59"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-03","79",,"60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-04","81",,"64"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-05","75","93",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-06","73","86","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-07","75","84","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-08","74","84","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-09","75","84","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-10","78",,"60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-11","77",,"66"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-12","76","92",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-13","76","88","62"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-14","72","85","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-15","75",,"58"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-16","75","85","60"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-17","79",,"62"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-18","79","90","68"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-19","80",,"66"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-20","81",,"66"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-21","80","91","67"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-22","77","89","63"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-23","81","90",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-24","83",,"61"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-25","86","97","65"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-26","76","98","67"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-27","79",,"67"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-28","79",,"62"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-29","81",,"65"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-30","85",,"65"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-03-31","86",,"67"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-01","87","99","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-02","90",,"71"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-03","92",,"77"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-04","91","103","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-05","90","102","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-06","89",,"74"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-07","85","98","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-08","85","97","66"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-09","88",,"66"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-10","90","99","77"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-11","85","98","70"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-12","87","95","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-13","89",,"74"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-14","92",,"75"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-15","93",,"73"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-17","94","108",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-18","94","104",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-19","93","104","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-20","93","105","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-21","93","103","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-22","92",,"77"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-23","89",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-24","88",,"68"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-25","89",,"69"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-26","92",,"70"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-27","92","105","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-28","93","105","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-29","93","104","71"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-04-30","92","104","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-01","94",,"72"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-02","101",,"75"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-03","96","111",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-04","93",,"82"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-05","87","104","72"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-06","89","96","77"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-07","92",,"77"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-08","95",,"78"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-09","93","104","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-10","93","101",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-11","91","102","75"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-12","96",,"80"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-13","99",,"81"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-14","98","109","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-15","99",,"81"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-16","99",,"80"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-17","99","110",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-18","100","110",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-19","99","111","83"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-20","99","109","88"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-21","97","107","87"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-22","98",,"84"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-23","90","109",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-24","88","106","74"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-25","91",,"81"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-26","94",,"79"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-27","99",,"87"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-28","98","106",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-29","89","107","75"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-30","80","98","73"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-05-31","91",,"76"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-01","97",,"80"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-02","100",,"87"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-03","99",,"84"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-04","101",,"86"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-05","97","109","87"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-06","96","109","86"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-07","94","105","84"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-08","97",,"83"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-09","96","106",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-10","97",,"83"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-11","92","107","78"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-12","96",,"80"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-13","97",,
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-14","91","105","79"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-15","94",,"87"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-16","92","101","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-17","94",,"78"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-18","97","103","86"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-19","96",,"86"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-20","88","104",
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-21","91","101","81"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-22","92","100","80"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-23","93","99","82"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-24","98",,"85"
"IN022021900","NEW DELHI SAFDARJUN, IN","28.583","77.2","216.0","2016-06-25","96","104",
