survey_id,survey_name,language,last_connection_date,week_of_last_connection,start_time_of_last_connectio,duration_of_connection_in_seconds,duration_of_connection_in_minutes,last_question_filled,number_of_connections,disposition,total_duration_in_sec,device,device_os,survey_link,person_id,Q1,Q2,Q3,Q4,Q5,Q6,Q7
874,DTP001,en,20210619,6,14:42:19,7,0,Q1_INTRO,2,2,7,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLuKomEaFMlT8HJpYmZ1AGbzWJoRDH4jw0nhLmU1i2qD,18846805,,,,,,,
79497,DTP001,en,20210615,2,17:53:31,7,0,Q1_INTRO,1,2,7,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDP%2BT9Mxa4G5WrqKmkLCXaMoJ9%2FDL6g0AcwVsmzMB3MG,16131706,,,,,,,
56701,DTP001,en,20210615,2,17:17:57,7,0,Q1_INTRO,1,2,7,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFsmBOPpUsgQTgglIfRWnjmUuu9aryn69Ry1yvdHjLIh,19982911,,,,,,,
82905,DTP001,en,20210615,2,17:53:54,7,0,Q1_INTRO,1,2,7,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDytapFIGyoO8kfvaBYb2YqbZGu0h1Du4ydtllb7qJHl,16464865,,,,,,,
19660,DTP001,en,20210616,3,20:10:23,7,0,Q1_INTRO,1,2,7,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFMqVL9xnSisqXCyTZ1VpemSdE0RKF4vwqhBTutHqh7o,2863029,,,,,,,
12998,DTP001,en,20210620,0,10:20:54,7,0,Q1_INTRO,1,2,7,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfG5DppEeO%2BbxkfSG2dkNkB%2BV4EJdjwzrBS2fbNvI5CpB,16908054,,,,,,,
61288,DTP001,en,20210615,2,17:14:45,7,0,Q1_INTRO,1,2,7,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAqrrTthjg5Ir%2FK%2FlmIpTYKoQvRsph8Um8M6AoNsvUdh,433190,,,,,,,
50910,DTP001,en,20210615,2,18:09:16,7,0,Q1_INTRO,1,2,7,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfILp%2F3vD5BMgXWuD2Yla6nLZVSbTDbdUU%2F3621sVlCO0,17559033,,,,,,,
96371,DTP001,en,20210616,3,14:15:05,7,0,Q1_INTRO,1,2,7,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGu9zzUqprmfX8VojXAavQyNNaxsroG1DwRHmlHeBhL%2B,17051018,,,,,,,
19575,DTP001,en,20210619,6,15:04:08,7,0,Q1_INTRO,1,2,7,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfOnvKsL%2Ff0rMmYp9FcCMMbh55mkc3JQ1QxgPL7ZXDwAp,18526677,,,,,,,
24873,DTP001,en,20210616,3,13:17:27,7,0,Q1_INTRO,1,2,7,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJQVC228%2FQlUZ1MbyyYDCqQ%2FxVqhgAd83rtPG65rVynR,15988272,,,,,,,
65251,DTP001,en,20210614,1,18:30:06,7,0,Q1_INTRO,1,2,7,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfBnhAjzRsKkJwI1yV%2Bzyitz%2FZ2wcHRYGdsM5l%2BCqjV9K,47358,,,,,,,
94742,DTP001,en,20210614,1,18:16:39,7,0,Q1_INTRO,1,2,7,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJT9uPXLBwQww2c1h7TfqKfuJa70H3ueXlRXM45Li57r,18525526,,,,,,,
22174,DTP001,en,20210616,3,12:32:33,7,0,Q1_INTRO,1,2,7,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGHHy%2F8EBux7yGpDja%2FH2Vlxjmzj0ZBJ2UPMIrF0R34x,1896442,,,,,,,
11243,DTP001,en,20210619,6,15:33:19,7,0,Q1_INTRO,1,2,7,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJ735L6%2BXKF2yANnj0wPSprQlncDT3ZkP5fcnppiwnZ4,18335406,,,,,,,
7976,DTP001,en,20210619,6,14:23:07,7,0,Q1_INTRO,1,2,7,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfNWRVSxNTjqbrguNIdH%2Fkn6suIOf1EIx%2F36mkfdC1wsP,672554,,,,,,,
96565,DTP001,en,20210616,3,18:19:41,7,0,Q1_INTRO,1,2,7,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLZmHv5oOYFlPWUR0OHsqVcH6rOcWKfsW%2Ft7DSjS%2B7VH,18283031,,,,,,,
7447,DTP001,en,20210614,1,23:40:25,7,0,Q1_INTRO,1,2,7,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfOFwCtNQfu%2BY8cf30eW%2FmNfcgP5A8CNb5gxreaBHLT4m,1068541,,,,,,,
93995,DTP001,en,20210614,1,16:31:41,7,0,Q1_INTRO,1,2,7,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfB%2Bw2%2B%2FcXkp6%2FUJBRyRPgFB%2BlAzAxjNC%2FZ2AKBSlgvHd,17632938,,,,,,,
59218,DTP001,en,20210614,1,17:19:56,7,0,Q1_INTRO,1,2,7,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAROwOAMsmT1VO7M18%2FllY0YVCmLWZQDAd32tuWqscyj,19109660,,,,,,,
88775,DTP001,en,20210614,1,18:44:27,7,0,Q1_INTRO,1,2,7,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfA%2BckIBkfXVPYV3p%2F0dys%2BPJTT5CTQPsyV3KNBtkvZqz,18713340,,,,,,,
11654,DTP001,en,20210614,1,16:23:59,8,0,Q1_INTRO,1,2,8,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPJzs1rM7OOkFlcdQi9ebSZ1%2B29vYHQrJ%2B3kzTLPgGZd,834423,,,,,,,
42863,DTP001,en,20210614,1,17:31:11,8,0,Q1_INTRO,1,2,8,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAVcphGAZgWSuq%2FSRDbGUNDb%2BtGb6sk%2BQ1fze%2FuB%2Bimt,19038471,,,,,,,
51705,DTP001,en,20210616,3,15:53:57,8,0,Q1_INTRO,1,2,8,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfL6a%2FNc8cU6fUloufsKX4C5LCDje4rxafVd1XJ7W41a%2F,16885508,,,,,,,
69392,DTP001,en,20210614,1,17:18:42,8,0,Q1_INTRO,1,2,8,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJdDLqe5HySN4WLKOiPZd7RPYeIuYXA6KTNFZ0BP%2Fh8n,18288844,,,,,,,
27135,DTP001,en,20210615,2,17:36:00,8,0,Q1_INTRO,1,2,8,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAstLyi7bxcHNp492w2zKD8tjhT5511B8QsfL3uHB8bT,18319485,,,,,,,
9432,DTP001,en,20210619,6,14:20:58,8,0,Q1_INTRO,2,2,8,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfOXN9HN9FtpUDnCIXzNqXXCoUo8q4DMXiqeGFBP%2BmIFW,16426989,,,,,,,
1776,DTP001,en,20210615,2,17:15:43,8,0,Q1_INTRO,1,2,8,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfHWEqemHz76IVU1BzTqzXfBmC60YDZS1jOqfVy%2F%2FsXEU,4323294,,,,,,,
74479,DTP001,en,20210615,2,19:28:17,8,0,Q1_INTRO,1,2,8,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfISJHCMl%2BH0D3Ux6YwnO0sajkmGpKxov%2FYxjhHIJxpLb,15625492,,,,,,,
25892,DTP001,en,20210614,1,17:33:48,8,0,Q1_INTRO,1,2,8,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDisDTN6g9Ej2p6x1f2aSB9SqA%2FkN%2FBrqENZat9sSG98,4331772,,,,,,,
43600,DTP001,en,20210614,1,22:09:55,8,0,Q1_INTRO,1,2,8,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfORB9neY3sYlcaY9QGSUpgSwzasacW3touwsZBBqEwwU,4329414,,,,,,,
69976,DTP001,en,20210615,2,17:36:59,8,0,Q1_INTRO,1,2,8,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLl%2FW9DCqdOXB38if8TWceHl2Wjt7Bir%2FTTINI8e00Ue,325497,,,,,,,
43855,DTP001,en,20210617,4,02:05:26,8,0,Q1_INTRO,1,2,8,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGZvV9VIXmhrasVeUTvdTxAXT5ggI2af0hWUcfOs8JTq,2351512,,,,,,,
7934,DTP001,en,20210619,6,14:48:24,8,0,Q1_INTRO,1,2,8,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMTDSrGytS%2FbOKqQwaM68c0dQ%2F%2Fa5sriqmw4HcoCNnVX,19113214,,,,,,,
3838,DTP001,en,20210615,2,17:17:11,8,0,Q1_INTRO,1,2,8,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMuFRuRQv3aWKDgAAK55Y%2FzFWAHmWAn4SAKoqBKmgOMe,18994155,,,,,,,
66904,DTP001,en,20210615,2,17:07:20,8,0,Q1_INTRO,1,2,8,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfACucPCdYL3xIvS8CHpw5TjGlTtRwa80EY0tftTslxc%2B,17074845,,,,,,,
23048,DTP001,en,20210614,1,17:31:37,8,0,Q1_INTRO,1,2,8,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfE%2BKVbj2lNcgFYXNaQFHPvvezmvw1ITsAbDF1ZloRzPJ,4744734,,,,,,,
97104,DTP001,en,20210614,1,16:25:57,8,0,Q1_INTRO,1,2,8,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMXnLDJIs5iWcSeEveSbsOmijE5cO80%2BjR%2B%2FWeZucX5g,18409183,,,,,,,
63780,DTP001,en,20210618,5,08:16:39,8,0,Q1_INTRO,2,2,8,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfOHdDU9xHkxn9RPwh4qFOBNb1sr%2BpVqK7mik37cVMx4c,18931701,,,,,,,
42298,DTP001,en,20210615,2,19:38:52,8,0,Q1_INTRO,1,2,8,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPHpFyp14%2BWxBZIi9l9%2BbJdK%2ByonYVGzkCuqym%2BXuZaq,17992044,,,,,,,
12064,DTP001,en,20210614,1,17:58:14,8,0,Q1_INTRO,1,2,8,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMRmxNcfmG2tqVZRCSV5Htqq%2BclxsfckG1il7PV1F4nU,2461921,,,,,,,
77134,DTP001,en,20210616,3,11:50:36,9,0,Q1_INTRO,1,2,9,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfP9U9oLtmDv2wBnfzdgwAebwivdiwM%2FQkBl3JE2qF9iQ,1708731,,,,,,,
90020,DTP001,en,20210615,2,20:53:45,9,0,Q1_INTRO,1,2,9,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGHrQmvxiLlBT6MMMVHF9ONzH1uQwRflcl0yVMN5%2FvaB,18271201,,,,,,,
4778,DTP001,en,20210619,6,16:06:47,9,0,Q1_INTRO,1,2,9,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfNnb1f55OTkaSnCrFaGrXy9WW1jL6s1QlI3LqQfh2Ibs,19110057,,,,,,,
19613,DTP001,en,20210619,6,14:00:05,9,0,Q1_INTRO,1,2,9,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLNlDBPBy5%2F%2FXe56w9NmAE5QnyM115ia3p6D9Taq3OAV,17037541,,,,,,,
11704,DTP001,en,20210615,2,17:10:29,9,0,Q1_INTRO,1,2,9,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPpaCPktTHgxY4zX5oTAbRIWfJ%2BIQ5xPEvAGU%2BzTNEJs,18613882,,,,,,,
43054,DTP001,en,20210615,2,17:17:09,9,0,Q1_INTRO,1,2,9,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfKlc6l%2BjuR76pDVst4SrL%2FjsShmPEeVzQ27UJH0VJTFx,1536030,,,,,,,
93667,DTP001,en,20210615,2,17:44:39,9,0,Q1_INTRO,1,2,9,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAiFWsOc6uEAOWQAt2t1s8pg7AvFOZjhox6DsiV%2FIvi3,17772891,,,,,,,
82028,DTP001,en,20210615,2,17:49:19,9,0,Q1_INTRO,1,2,9,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAv6ZI7W8Nux7oQbU0Siz9tf221nnjU4VrklyA2KxOiL,18290999,,,,,,,
9844,DTP001,en,20210619,6,15:07:11,9,0,Q1_INTRO,1,2,9,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfHfN5cN3qYO8CpotR3qHz2%2BLPcbSZ5AxEFEUc3vJrKYa,1152459,,,,,,,
45039,DTP001,en,20210615,2,18:01:39,9,0,Q1_INTRO,1,2,9,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfELTHy9%2FrIZjy2MGEYMu4x2SUJvfeAWJS7FoCrkEALNI,16905542,,,,,,,
42461,DTP001,en,20210615,2,18:08:07,9,0,Q1_INTRO,1,2,9,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfF1%2F5RHpqsi0l%2Ftca5%2FObsOBKQokyKElRoM9Z4UME%2BEe,1613091,,,,,,,
80099,DTP001,en,20210615,2,18:21:07,9,0,Q1_INTRO,1,2,9,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJt4V1V99vsbPB3VM%2FVOpW5rXN4pIEKEC6YsD25A69Ex,18846730,,,,,,,
88696,DTP001,en,20210614,1,17:44:15,9,0,Q1_INTRO,1,2,9,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFf5RX8P7T4kXlc13pm6xV1wbIywsxcmPPT%2FkJUyPsln,18858724,,,,,,,
46769,DTP001,en,20210615,2,09:14:21,9,0,Q1_INTRO,1,2,9,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMcZ7TbkDVnnXYg3YdQNwzV28fAdlphIFHlBd913fOr4,848631,,,,,,,
94431,DTP001,en,20210615,2,17:25:46,9,0,Q1_INTRO,1,2,9,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfOOWCwPjFUu%2BT4Q8wlQyaPUiOiS8cZtBhIT2l4z0urFK,18410921,,,,,,,
15184,DTP001,en,20210615,2,17:35:29,9,0,Q1_INTRO,1,2,9,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfMwLISj1D6jkq%2FR6UdXpr5NAwiFm8KYGvbk0yY3nrLSj,15799722,,,,,,,
84696,DTP001,en,20210614,1,18:21:20,9,0,Q1_INTRO,1,2,9,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfCl8iPMLEcLv2TtW0FjsCKwWyg2xQn7Yz4JqACVSt7%2FQ,18186470,,,,,,,
16009,DTP001,en,20210619,6,15:24:41,9,0,Q1_INTRO,1,2,9,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfF7fuwCcwHBf1IMi2VnbhtPlLIF9phIG%2F3kH2QBN9gnq,19623611,,,,,,,
20952,DTP001,en,20210614,1,19:02:27,9,0,Q1_INTRO,1,2,9,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfI%2F6FIQoZqqWXNUHqFlJOTtZU6dWcQnfzMJ0Wq%2Fsx42E,19099535,,,,,,,
3667,DTP001,en,20210619,6,14:13:22,9,0,Q1_INTRO,1,2,9,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDK9yh0BXRdc8Sk7iQiOLl0l9%2BgDMK2PEhomJeK1Ba6o,16496272,,,,,,,
46704,DTP001,en,20210614,1,17:26:06,10,0,Q1_INTRO,1,2,10,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfC6DwdUCdJU%2BdNtc8fw0BiF8TxBJmXLWxYZSDxGCfZqt,15399258,,,,,,,
7755,DTP001,en,20210619,6,16:31:57,10,0,Q1_INTRO,1,2,10,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFsOn6EiOfMz%2FgZ1Milh39M9t6m%2FAXvxZmomuCO8k1Cj,16233949,,,,,,,
93063,DTP001,en,20210615,2,17:30:28,10,0,Q1_INTRO,1,2,10,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfM5v%2BcGM1i2jaky1hvVm3p9XUubvwksh5KqDVJ0JQiSh,1015695,,,,,,,
55921,DTP001,en,20210615,2,17:45:09,10,0,Q1_INTRO,1,2,10,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfKuP%2Bvz3L8qBioowzPBwlmBtBDyHpo9AQaQRp%2FQ%2FCAEk,16902058,,,,,,,
99213,DTP001,en,20210614,1,19:43:47,10,0,Q1_INTRO,1,2,10,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGgkDNoxEl3LN1L2tApEeEaAzXiVRkFyDd2wHKpr%2FBab,17680296,,,,,,,
24413,DTP001,en,20210615,2,17:08:15,10,0,Q1_INTRO,1,2,10,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDOy%2FytWYFgS8J46PriQjWHc0rhvazERY%2B3hy4R92LiM,17045529,,,,,,,
53997,DTP001,en,20210615,2,17:50:51,10,0,Q1_INTRO,1,2,10,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfOXRT7ON2NdWfwLmhlAtsvo95w7WCo92jsUGk%2BfFKwus,888331,,,,,,,
66036,DTP001,en,20210615,2,18:28:24,10,0,Q1_INTRO,1,2,10,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPUAj2rCgPJJQK3wrTVlvGcxUEAGDLch5V6eER6SyXUE,945015,,,,,,,
17244,DTP001,en,20210620,0,15:00:44,10,0,Q1_INTRO,1,2,10,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPZbZ4hmguKCoKDO8EFfwjp0X0q2Ss%2FoxjFYLPrbWYlU,17349434,,,,,,,
69844,DTP001,en,20210614,1,17:17:33,10,0,Q1_INTRO,1,2,10,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfDC%2F%2FO35RwoXiDqXDX0fSLeL4XqoB7qSNwf11eFbg9Jq,18956908,,,,,,,
6701,DTP001,en,20210619,6,14:24:48,10,0,Q1_INTRO,1,2,10,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAaXzEslbACek7LxnbmXehRK6EZIKGHWyKThkCuKf4AU,18940304,,,,,,,
30142,DTP001,en,20210616,3,07:17:06,10,0,Q1_INTRO,1,2,10,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfPhWDfAQu1jdFUb2o7RLjfCmBG%2F6OaxePNPne0Xd84zM,121982,,,,,,,
27705,DTP001,en,20210614,1,16:47:29,10,0,Q1_INTRO,1,2,10,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfLMdAdFiD%2FELB81l4VzJNuccDBK%2FiQZiBEHdW9DmEET4,19083781,,,,,,,
86261,DTP001,en,20210615,2,17:49:56,10,0,Q1_INTRO,1,2,10,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfIzitbD%2BtKDaDt5oxGeHV9euwGG6Gqfm%2BQx3j5Z4W5Px,15852923,,,,,,,
50549,DTP001,en,20210614,1,17:08:29,10,0,Q1_INTRO,1,2,10,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfEmFRJfKTDmW0s1toZNtH2HEjz8xVXwXt8O8PMCZPYN%2B,1303116,,,,,,,
10411,DTP001,en,20210619,6,19:57:20,10,0,Q1_INTRO,1,2,10,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfN3CXlmwgru7RPrzBfN0VcENhsNKBrV93TMWkKpXtDRV,1847862,,,,,,,
31024,DTP001,en,20210614,1,18:18:48,11,0,Q1_INTRO,1,2,11,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGBURWINLPDvDvpnLXf8NVj3JaHm7cQ%2FVxmT8gu8qD2B,18345854,,,,,,,
21838,DTP001,en,20210619,6,15:42:11,11,0,Q1_INTRO,2,2,11,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFVAZ6wdNLvBqX1cUee%2BHQ6nVJmxU5vuh6TLS3W%2F7aPN,3363874,,,,,,,
57844,DTP001,en,20210614,1,17:05:47,11,0,Q1_INTRO,1,2,11,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJsnKXXS0%2BT8FWJyDlLsSSR1PMJmwPRpKwGVz0cCZw1z,735014,,,,,,,
45662,DTP001,en,20210614,1,16:55:02,11,0,Q1_INTRO,1,2,11,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfOgEgM%2Flxl2OtUzqiBqf7bvVpY0CLm2rREeA%2BnPLcQ0f,17033294,,,,,,,
6916,DTP001,en,20210614,1,21:29:33,11,0,Q1_INTRO,1,2,11,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfD2fb70tuMzluSBg6fopDzwUrOYMLnwh01JIJU0w0Xt1,18552668,,,,,,,
14224,DTP001,en,20210615,2,16:50:11,11,0,Q1_INTRO,1,2,11,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfAMKAA%2F9Ks%2Be9TxruzEYQA1c8fxRJjkB7fPWgeIihYoy,3068740,,,,,,,
15394,DTP001,en,20210614,1,18:40:57,11,0,Q1_INTRO,1,2,11,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfE9SZiytLuhaJm3p9UMiGTP5Fuxl8XEFE4oZ57vdkjAA,3813964,,,,,,,
11865,DTP001,en,20210615,2,21:40:13,11,0,Q1_INTRO,1,2,11,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfBF3xbVzPpjKlfEvxe6DJOeCZ2V9ftYz7XQJLlriEJvP,15849811,,,,,,,
83208,DTP001,en,20210615,2,17:22:11,11,0,Q1_INTRO,1,2,11,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfJPNLLdKzD0J5RbTQdOMnGkg8qNwRRW7Eeq3D7qp0Il2,17830279,,,,,,,
39538,DTP001,en,20210616,3,00:47:48,11,0,Q1_INTRO,1,2,11,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfBNRSqkrCFMq3dy57zjhRvwH1%2BGp5rvRSvU7Qc2RH833,15618036,,,,,,,
46717,DTP001,en,20210615,2,19:30:50,11,0,Q1_INTRO,1,2,11,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfGBJn7kttKwub8Jlvi9AGOV8XXOMLEsa7MiASRjLXGSD,1800564,,,,,,,
52943,DTP001,en,20210617,4,22:46:34,11,0,Q1_INTRO,2,2,11,Smartphone,IOS,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfNaGeO8oVd%2BPhrfRPzyWUYhJtgBjsoBo3yMxq%2F4HvsDS,18848250,,,,,,,
68491,DTP001,en,20210615,2,17:57:06,11,0,Q1_INTRO,1,2,11,Smartphone,Android,https://surveys.reconmr.com/S2/1/DTP001/?st=46JGj3mkjK%2BsguvNMtOJfFTMIU%2BqW1NZDKdszbHyxgpjb3GaekZkMyhs9luVKuBQ,17750780,,,,,,,
